tracking_id,source,campaign,influencer_id,user_id,product,date,orders,revenue
185,YouTube,SummerSale,1,5cab40f3-b419-4231-ae22-88a75e2d8d2b,EnergyBar,2025-07-13 17:30:00.424470,2,476.43409938812744
186,Instagram,WinterSpecial,49,08840c93-3b98-4466-9dd4-154506e134b3,ProteinPowder,2025-01-19 21:34:48.230564,1,204.05267475733268
187,Instagram,NewLaunch,45,672c35bb-b930-4915-9e6d-c0009aaa1f1a,EnergyBar,2025-03-21 00:42:31.993662,5,188.5942643553131
188,YouTube,SummerSale,44,e916bb87-a7a8-43a7-bb18-96212e40dbb9,Vitamins,2025-01-14 16:09:45.356092,2,229.962210801891
189,Twitter,NewLaunch,49,69431e1b-6d45-4b18-a53d-916090c34a3b,GymWear,2025-04-09 20:01:36.945373,5,91.98810779942644
190,Instagram,WinterSpecial,36,2c39f94d-3254-4ea1-b469-51b14dc7a393,ProteinPowder,2025-02-16 14:56:02.782943,2,246.89900009547668
191,YouTube,NewLaunch,16,a6f1e4ef-bc7c-49c0-aa65-a769880a79ec,Vitamins,2025-01-23 12:08:27.428183,1,454.84812470343525
192,Twitter,NewLaunch,6,8350c243-ab35-4297-a7a6-a1fe5d245746,ProteinPowder,2025-04-05 18:25:31.446342,2,178.75902046766407
193,Twitter,WinterSpecial,34,08fbd3d9-8a7d-4eda-8f51-e517a5a00007,ProteinPowder,2025-02-05 11:43:34.505515,4,358.1322876113538
194,Twitter,NewLaunch,44,bd8cda85-55f8-400e-b888-23a3bc580395,Vitamins,2025-03-31 11:24:25.348218,4,59.88052127992827
195,Instagram,NewLaunch,23,6e66173c-3884-47c6-97e6-c3d36f3d1ec0,GymWear,2025-02-07 02:12:11.080409,2,54.99220100550636
196,YouTube,WinterSpecial,49,1e97d4d8-509a-43c5-8d1e-7d02d01cb5b4,Vitamins,2025-04-03 22:39:26.928965,2,55.67348833206134
197,Twitter,NewLaunch,3,629a7e7f-894c-4c9f-a83d-7206683c7688,Vitamins,2025-06-17 19:53:16.646517,2,293.3640202673814
198,YouTube,WinterSpecial,30,a46108f3-5e82-49d2-b82c-bbed0fda1916,GymWear,2025-05-04 16:28:06.592928,4,332.7697815234051
199,YouTube,SummerSale,6,754c9c70-2b1f-4367-85c4-1bc7ae98f87a,Vitamins,2025-01-26 20:47:53.986132,4,494.4665675141673
200,YouTube,SummerSale,40,72eeff08-dad7-4443-9dae-2708cfad3c12,EnergyBar,2025-05-22 03:09:52.138952,4,26.88341680214611
201,Instagram,NewLaunch,34,c833c990-28c5-4cb0-9ac4-c42e8842e4cc,EnergyBar,2025-07-08 08:39:57.581637,5,446.831010766752
202,YouTube,SummerSale,4,8e768608-fb45-4be8-a009-b01266565f7c,ProteinPowder,2025-04-23 03:55:58.668019,2,200.48378867911634
203,YouTube,SummerSale,50,f95f0bf7-e1f1-45f0-8052-de5237b72fce,ProteinPowder,2025-04-16 05:39:22.320843,2,214.40320509594795
204,Twitter,SummerSale,12,b3b22408-6f59-4f7b-854e-6488639073af,Vitamins,2025-06-04 18:36:36.456470,2,392.22259537702286
205,YouTube,WinterSpecial,21,4fbaa925-b506-4bdc-a1f1-7574e18deaab,Vitamins,2025-07-12 08:48:01.502482,4,460.5184224389259
206,YouTube,NewLaunch,22,cb4f9216-5969-4855-863c-50185c351e6c,GymWear,2025-03-18 21:16:26.868446,2,243.20144846307704
207,YouTube,SummerSale,37,aba0ff42-89a8-4ab7-aaec-03c75d806207,Vitamins,2025-06-05 22:39:56.332268,3,344.85402627603617
208,Twitter,SummerSale,6,d0b87952-82b0-4146-a0d0-22e052a43e88,GymWear,2025-06-27 04:15:27.495994,4,23.015444144402064
209,Twitter,SummerSale,17,4473f803-a4ce-4cc2-8cac-8c1ce697e59e,ProteinPowder,2025-01-13 17:16:08.647464,4,279.8308735545564
210,YouTube,WinterSpecial,18,96d7fcb7-a353-4eec-9705-a3b6271c8acc,Vitamins,2025-06-14 01:18:44.831074,3,53.682868913901714
211,Twitter,NewLaunch,19,40f0ee68-df76-428d-bf80-a4922b6fb511,EnergyBar,2025-04-16 08:34:07.527050,2,175.8127020632424
212,Instagram,WinterSpecial,5,65c2ecd3-e45b-47c6-8038-3d0273f6fe59,ProteinPowder,2025-06-18 01:39:40.732359,4,463.563183781208
213,YouTube,NewLaunch,5,12e15ede-652d-48c7-bf00-23a6afdde46d,EnergyBar,2025-01-05 03:05:14.093796,4,101.60328834240698
214,YouTube,NewLaunch,10,f77bf77a-ccd2-4ee3-ba9c-5ab1e22e48fd,GymWear,2025-03-20 08:51:12.533663,1,412.5069562327385
215,YouTube,WinterSpecial,39,fdd59e81-daaf-4d35-9c38-6bacac446ce0,Vitamins,2025-01-06 20:03:10.495789,1,28.9256372787254
216,Twitter,SummerSale,35,f2726181-cd8e-407b-a3fb-21e083dd42f0,EnergyBar,2025-03-07 08:42:11.546003,1,254.3241730809383
217,Instagram,SummerSale,27,04745b7d-504e-40fd-b303-e922cb82381f,ProteinPowder,2025-05-18 00:05:23.349632,1,119.44221443591226
218,Twitter,SummerSale,13,8495d993-3cc7-4293-971c-039d0628a8fa,ProteinPowder,2025-07-16 12:11:40.207441,1,429.0088044155064
219,YouTube,SummerSale,43,c8cd2848-09b3-4f22-93c9-1d91695ee72d,ProteinPowder,2025-01-04 08:49:27.959251,2,133.9067533801178
220,Twitter,NewLaunch,47,5303bf97-7dd0-438f-a872-a8d5cd7af8c7,EnergyBar,2025-03-21 15:38:25.747995,4,342.74446959808256
221,YouTube,WinterSpecial,16,eadc938c-fa76-44fc-bff7-79a762803c3c,Vitamins,2025-05-03 05:59:19.427367,4,443.2860213955346
222,Twitter,NewLaunch,6,2236ca5b-8856-4ff5-9849-64b44384eee2,EnergyBar,2025-01-17 05:17:02.541213,4,497.3206970115653
223,Twitter,WinterSpecial,15,f0217a13-0a1b-42eb-ad83-b05582a4d8fa,ProteinPowder,2025-03-01 02:18:49.937087,3,283.8493687727724
224,YouTube,SummerSale,31,75a65840-a827-4462-b76b-3495ecdc341e,Vitamins,2025-02-10 10:12:17.126797,5,22.509043926099714
225,YouTube,NewLaunch,47,6244839c-e9fa-419a-97ec-9834dfdb6b17,Vitamins,2025-03-28 15:00:21.758098,1,95.96280758572166
226,YouTube,WinterSpecial,41,02be9843-cf2b-4c13-8bf9-08dbe3086a86,GymWear,2025-02-12 21:09:40.186122,5,393.0703380436514
227,YouTube,SummerSale,41,6aa03a3d-09cd-460a-acff-7370e87570dc,EnergyBar,2025-05-10 20:20:10.299945,2,131.1670208307109
228,Twitter,SummerSale,26,f1b6e002-46f0-427c-9dfa-912443df41dc,GymWear,2025-07-14 13:20:14.339455,3,258.6816804518346
229,Twitter,NewLaunch,25,72b48786-c669-4a70-8f83-7041c0e4fe03,ProteinPowder,2025-01-30 20:14:58.874601,2,332.8917305865262
230,Twitter,WinterSpecial,27,9aa1270b-3655-45a4-8a36-5b093fac2e21,Vitamins,2025-02-01 13:04:46.860913,1,203.80435257719617
231,Twitter,WinterSpecial,25,085e0008-5f8c-4360-9a8f-2cabb9ed3a6e,ProteinPowder,2025-01-16 08:38:53.969895,3,462.8192095304051
232,YouTube,NewLaunch,12,8eaed1ad-55fa-46f2-be28-ceffe92a9dfc,Vitamins,2025-06-06 17:50:58.978380,1,69.89782099269641
233,Twitter,SummerSale,5,a717b4ad-b4ab-45ee-91cb-6d969dbceb67,GymWear,2025-06-09 14:44:35.600135,5,159.68735609386133
234,YouTube,SummerSale,26,7c83ae4a-369f-4e84-ab2e-58a487660c9f,ProteinPowder,2025-05-14 22:14:53.135162,4,63.102811499018415
235,YouTube,SummerSale,33,8bf12fe3-ba90-4c3c-b539-8c4978d3d88d,EnergyBar,2025-05-20 16:42:42.694031,4,178.58761530029702
236,Twitter,SummerSale,27,6e5ac182-5391-4032-b1e2-c6c80d2640b9,EnergyBar,2025-07-20 13:48:08.626954,3,93.05908867543052
237,Instagram,NewLaunch,37,36fe0374-db92-420d-b134-6d5c5ebdc69e,EnergyBar,2025-02-19 19:18:52.808182,4,36.06219845981799
238,Instagram,SummerSale,10,78661935-3583-4dfd-b4bb-4a17594f02ea,Vitamins,2025-04-23 04:16:11.924988,4,158.86795921187846
239,Instagram,SummerSale,33,1df8f226-e3ca-47d1-b5a9-94b248baa12e,ProteinPowder,2025-05-15 09:14:39.682549,5,298.2396965288943
240,Instagram,WinterSpecial,49,463f9304-981b-4021-af83-137611263bce,GymWear,2025-03-24 01:52:22.956143,3,166.15386460306203
241,YouTube,NewLaunch,4,bfda459a-c3cb-4c01-a487-12488332ac36,Vitamins,2025-07-10 04:46:21.602788,1,49.1208858792872
242,Instagram,NewLaunch,19,9c3d01a0-9415-4966-a957-356c00235b8e,ProteinPowder,2025-04-05 13:55:20.553624,1,463.28658222432585
243,Twitter,WinterSpecial,26,4217db6a-58a4-41eb-a615-ce6cc648d74f,EnergyBar,2025-05-07 00:35:57.744095,1,370.8326960694651
244,Instagram,NewLaunch,44,0523f6dd-c42e-4b39-8865-89cbc27a0d6f,GymWear,2025-03-31 16:04:25.232590,4,56.49598780033885
245,YouTube,WinterSpecial,6,ca479326-2bb0-4fd6-961c-8b9ffbf36702,GymWear,2025-04-25 15:41:13.663500,3,341.2000618654093
246,YouTube,WinterSpecial,23,fefd015b-45c5-4564-84a3-5102279a5665,Vitamins,2025-03-12 06:00:08.687018,3,366.21017151941874
247,Twitter,SummerSale,46,44054d90-8686-465e-9745-446024ff0bc2,EnergyBar,2025-03-06 11:03:57.342481,5,184.41412385200178
248,Twitter,NewLaunch,22,6a0aa8e8-c909-4589-9c9e-4c4900bb07af,ProteinPowder,2025-04-13 03:55:20.193359,4,423.6688521827833
249,Instagram,SummerSale,21,dce3467f-3493-441e-80a5-9312e07dc32b,GymWear,2025-05-08 02:18:41.658665,4,366.6338402465186
250,Twitter,SummerSale,19,165e4c48-2655-4b8b-9e31-2e624672a753,EnergyBar,2025-07-16 06:19:06.281793,1,211.4636493202543
251,YouTube,WinterSpecial,16,cc616243-0a5f-4bed-87de-903a7e37270c,EnergyBar,2025-01-04 19:12:05.561711,5,126.46003231623766
252,Instagram,NewLaunch,9,04990ac7-0703-4422-be8c-f02b66fd58d1,ProteinPowder,2025-01-02 09:47:58.290802,5,251.35366473274422
253,Instagram,SummerSale,33,1a7b23ba-71ff-444c-ad3d-67ee934848f8,GymWear,2025-05-31 15:30:00.119929,5,235.29721675099591
254,Twitter,WinterSpecial,15,d9047cf9-6c66-4375-a1da-129e32eaa307,EnergyBar,2025-03-13 08:38:20.324070,4,149.0054733484458
255,Instagram,SummerSale,12,57e1ad74-63cb-489c-ba4c-66f24cc2f031,EnergyBar,2025-05-28 05:28:02.135164,2,461.00316424687503
256,Instagram,SummerSale,34,c721b06b-f916-42d2-a83e-a121551fafe8,ProteinPowder,2025-01-23 19:39:38.007571,3,228.24333533944758
257,Instagram,SummerSale,20,21071896-186f-4ebc-9022-bc862dd1c33f,Vitamins,2025-01-21 15:00:25.869864,5,124.24906186188224
258,YouTube,WinterSpecial,18,e829ce79-de3b-4e8e-ba71-a78842a93feb,GymWear,2025-05-23 12:49:10.722116,2,313.6257248170532
259,Instagram,WinterSpecial,33,0156c2d6-b1c9-4f45-8aa7-c0f268e76a5d,GymWear,2025-06-23 21:15:57.718452,1,470.07053049749095
260,Twitter,NewLaunch,10,c9d1f79c-3392-42d4-bad3-0d2e1ffb867d,EnergyBar,2025-01-31 08:24:08.305061,1,403.47010696214414
261,Instagram,WinterSpecial,44,d976341a-bab9-4204-9608-3e70dcf8752d,EnergyBar,2025-03-15 06:08:43.923140,3,263.2391837370376
262,Instagram,SummerSale,10,1a2099ce-bc08-4e0f-be7a-5c1be6b850f9,GymWear,2025-04-10 23:14:13.402776,1,150.0791929707076
263,Instagram,WinterSpecial,35,521103c5-2fbf-4a79-a9a5-39af7aae9cf4,ProteinPowder,2025-05-04 01:32:00.021989,3,352.4618381710347
264,Instagram,SummerSale,43,4c24e997-7543-4b17-8558-e1b9bddf7435,GymWear,2025-01-11 16:00:16.382238,2,141.44874617387032
265,Instagram,WinterSpecial,14,ab0a7f80-ae66-4bc3-9350-aa689d114ae2,EnergyBar,2025-04-25 06:16:44.539685,1,367.6252523800112
266,YouTube,WinterSpecial,30,642d64f7-b299-47b6-bee1-14f161515d36,ProteinPowder,2025-05-29 13:17:41.772147,3,321.8888862226367
267,Twitter,WinterSpecial,29,c43a16e5-56b2-47b0-8ca4-42cdf3fc0c60,GymWear,2025-07-06 20:27:12.995296,4,484.56997986219295
268,Twitter,NewLaunch,2,71ae5fe9-ac82-42d5-b86f-3b50d1f055ae,EnergyBar,2025-07-09 05:59:10.406988,5,270.07761698457006
269,Twitter,SummerSale,10,27870444-e3eb-41e9-8915-ace8023109df,EnergyBar,2025-03-06 14:47:45.991974,2,118.85286887383944
270,Twitter,SummerSale,13,4249bb52-a6fb-4b65-b92f-098915d9afc6,EnergyBar,2025-04-04 01:26:57.367209,5,192.70602636568628
271,YouTube,WinterSpecial,10,d5f80e35-2389-4889-ac7a-ce1d8f549e04,GymWear,2025-05-12 14:00:41.442295,3,322.4320249984737
272,Twitter,WinterSpecial,41,d7966c90-ac72-4b3f-9510-a52820ea49ac,Vitamins,2025-02-20 19:05:00.470526,4,327.5561042116039
273,Instagram,NewLaunch,39,42967d83-1047-4a59-aada-25e92f675c50,GymWear,2025-07-07 02:40:45.733398,1,175.78614245568326
274,YouTube,WinterSpecial,18,3bc67268-26af-40a7-a1ae-93cc39952338,GymWear,2025-01-25 15:20:06.536208,5,327.15833423997157
275,Instagram,SummerSale,17,8b8e8d96-0cdc-43a2-a2e3-a612e414a735,ProteinPowder,2025-02-28 14:05:19.255578,4,419.78206498978426
276,Instagram,WinterSpecial,32,9c4f86fd-cba9-4e84-be0e-a0b4475aee62,GymWear,2025-06-07 06:04:41.401123,4,318.3924085347975
277,Instagram,SummerSale,42,e50e8427-7900-4a61-a2f6-e05b462a0154,EnergyBar,2025-02-25 12:42:12.875427,4,467.2596696733923
278,Instagram,SummerSale,7,a7509247-c3be-4695-80cf-de1a071deaa3,GymWear,2025-04-28 05:57:21.646023,1,388.42938289331414
279,Instagram,NewLaunch,40,4b7f1195-3955-4a01-a54c-96b4e408acea,Vitamins,2025-06-08 07:51:01.058085,3,416.9765374982475
280,Instagram,NewLaunch,11,b32d6fba-31c3-4a60-bc96-021bdc117366,ProteinPowder,2025-02-06 08:51:45.555995,5,48.799086482312234
281,Twitter,NewLaunch,48,390a04a4-f5f2-4153-8ac5-749bb80d0e84,ProteinPowder,2025-01-15 15:31:10.696364,5,294.10625305125495
282,YouTube,WinterSpecial,6,053ea392-d306-4b92-b485-a7ac1f0a3974,Vitamins,2025-03-22 18:33:45.938653,3,132.25202221480953
283,Twitter,WinterSpecial,38,2d2077ea-b8be-490f-a4a0-c59dbedfdde0,GymWear,2025-03-18 20:28:18.955354,1,378.6814973851425
284,YouTube,NewLaunch,41,4c53bbd1-0a3d-4dc3-9944-50ba9fa6c2a4,Vitamins,2025-06-24 04:53:14.533894,5,178.65541478733027
285,Instagram,WinterSpecial,40,269714c9-450e-4c4c-85e5-b9c1f1fa4cb6,GymWear,2025-05-13 12:45:34.530122,3,192.59881063426488
286,Instagram,WinterSpecial,49,562e674a-b572-4de8-92e0-6969e1618d14,Vitamins,2025-06-27 03:27:48.926811,2,288.14144011538
287,Instagram,NewLaunch,46,643d8505-b531-49bb-9397-a8d1b1ee3433,ProteinPowder,2025-06-18 15:35:16.019291,4,114.6198641831472
288,YouTube,WinterSpecial,46,c83e434e-aa48-4064-a4ec-9e4477d0ae12,ProteinPowder,2025-05-19 18:17:08.393316,1,194.28447277394838
289,YouTube,WinterSpecial,38,cdf45339-a015-48dc-91d5-9da5b75b636b,ProteinPowder,2025-07-06 08:33:36.378224,3,130.05039488997443
290,Instagram,SummerSale,33,0925316a-f96d-49f8-af52-eb16ecead529,Vitamins,2025-07-17 17:49:03.445922,3,28.632023434267815
291,YouTube,NewLaunch,28,1d8b956e-8026-4f02-bdef-2da55fdf812b,GymWear,2025-05-14 05:14:20.178073,3,491.1193962847455
292,Twitter,SummerSale,23,4e849665-2dd4-43ec-bf93-bf9fbe6706a4,Vitamins,2025-06-24 00:10:02.481874,2,440.8296347190286
293,YouTube,SummerSale,45,0dc52fc2-3822-4f3e-8dd1-57805cfd2f73,EnergyBar,2025-02-06 02:46:05.589334,2,179.87236659513354
294,Instagram,SummerSale,11,cfd85323-c48f-415e-a8cd-ab0c27cfb2bb,Vitamins,2025-07-12 05:54:02.229682,3,440.2124474524358
295,YouTube,NewLaunch,29,20ebe4cd-ba2d-43c5-bea6-ef473aad9cf4,EnergyBar,2025-04-06 10:41:11.630753,3,428.6813910264388
296,Instagram,SummerSale,9,d6867228-bb35-4bd8-9edd-78da4b852ac8,EnergyBar,2025-01-16 22:01:01.670263,3,486.6463143101877
297,Instagram,NewLaunch,24,8d71f1e6-b653-40aa-9322-eb2192be6124,ProteinPowder,2025-06-22 10:39:07.729520,4,470.3783560758839
298,Instagram,NewLaunch,32,7e300e7d-e633-4cd8-8e51-62af91e8094e,ProteinPowder,2025-01-14 07:32:55.556267,1,333.31557264853535
299,Instagram,WinterSpecial,37,1a78bf91-5d0a-46ce-8fca-c7e921b48356,EnergyBar,2025-05-16 05:04:00.538393,5,129.20840858712467
300,Instagram,NewLaunch,46,2794fd42-3262-4e3f-99a0-45e957fcea09,EnergyBar,2025-04-09 00:29:33.525800,2,236.0127766894383
301,Instagram,NewLaunch,38,0b81d106-deab-4052-9520-24d5d0383966,EnergyBar,2025-04-22 00:52:48.172204,5,191.51816755525326
302,YouTube,NewLaunch,8,86fc26a4-58fa-4cdb-a4c8-52435fd75e88,ProteinPowder,2025-06-15 02:37:05.575216,3,263.8850923082312
303,YouTube,WinterSpecial,13,ca2fffad-1231-489b-b1a2-23ae44927afe,GymWear,2025-06-09 20:24:39.685753,3,246.6314242551735
304,YouTube,NewLaunch,3,7dfdda92-fd2e-4724-8a96-430483941262,GymWear,2025-06-05 02:54:17.360520,2,114.23545472135902
305,Instagram,WinterSpecial,8,0d058b98-d681-43e9-991b-bb62915ae0b5,EnergyBar,2025-06-02 20:55:43.836699,5,355.2258551724773
306,YouTube,WinterSpecial,37,bf4afaeb-608f-48fe-ac29-51613117640b,GymWear,2025-05-06 22:51:10.156926,1,288.5852481453306
307,Twitter,SummerSale,7,159cce9f-5abb-4e97-883e-4dfccf9ab139,Vitamins,2025-02-27 06:57:50.658776,1,41.133722222868414
308,YouTube,NewLaunch,30,b2a90db8-357b-4872-9b26-f06859348d14,GymWear,2025-05-17 12:12:21.031992,4,284.3014063785339
309,Instagram,SummerSale,16,d00302be-53c3-40c7-9757-1cc3c2f580f5,ProteinPowder,2025-03-21 03:00:13.331577,4,186.94273525295375
310,YouTube,NewLaunch,37,1f381da0-d8ce-4b74-af27-7b5c9dfaddfd,EnergyBar,2025-05-11 08:46:58.998257,1,404.50392900800205
311,YouTube,SummerSale,35,66543996-c733-4187-9759-6a03328dd5c5,EnergyBar,2025-06-13 08:44:42.343891,2,29.159095193039395
312,Instagram,SummerSale,34,ba00b5d4-9497-471f-97a8-dbd81f84c915,ProteinPowder,2025-05-15 17:16:51.574114,1,452.55599950363256
313,Twitter,NewLaunch,16,b777668a-04a4-4c96-91dd-d0581e35e1b9,GymWear,2025-01-01 19:53:44.774936,4,40.325759046852895
314,YouTube,WinterSpecial,14,71e1d282-cb4b-4899-b8ff-54da214dbd3b,GymWear,2025-06-04 22:37:55.803432,2,492.52754785105344
315,YouTube,SummerSale,47,88d66864-745c-419a-8442-a470064162c6,EnergyBar,2025-03-04 06:12:18.291236,4,469.4510606724257
316,Instagram,WinterSpecial,38,1c451b1a-228a-4689-bb38-0053e3cd7e52,ProteinPowder,2025-06-19 10:32:12.769413,5,162.11381452694337
317,Instagram,NewLaunch,40,d088dc89-798d-49f4-9c3f-4595a3518763,EnergyBar,2025-01-05 07:34:51.046201,5,372.4133655188198
318,Twitter,SummerSale,25,c2802a81-a9a2-4b69-a69d-227741c52fa7,ProteinPowder,2025-03-05 18:11:28.729829,3,45.924082749876334
319,YouTube,NewLaunch,48,6999ceb4-98c4-4cba-b80d-f1629cadc139,ProteinPowder,2025-04-10 08:54:38.396886,1,277.29891513366294
320,YouTube,NewLaunch,29,95cecb99-ab29-46a8-8927-f97b298243cc,Vitamins,2025-04-07 14:54:09.013700,2,345.612313766907
321,Twitter,SummerSale,39,259c512c-00b8-4d0c-8731-705d25d9bf1c,Vitamins,2025-06-03 17:54:09.664017,1,476.8890400597387
322,Instagram,WinterSpecial,47,1a5e0cad-09a1-4b25-a42f-53338a27d62e,EnergyBar,2025-01-15 20:34:43.696492,4,278.45658508572103
323,Twitter,WinterSpecial,35,306362cc-d7ee-422c-9043-cb6ea4eb91f9,GymWear,2025-04-09 16:27:01.884350,5,495.74037159710934
324,Twitter,SummerSale,35,08012ddd-7492-446a-8ac0-bcea48757043,EnergyBar,2025-01-31 23:34:49.960016,3,390.87565069128766
325,Twitter,WinterSpecial,36,1a5c8233-ddb8-45b1-bf4f-d46fee392776,Vitamins,2025-04-17 00:01:41.335286,4,492.84428205259326
326,Instagram,SummerSale,47,efb1caec-fe0b-455f-82df-c2264958ebb1,GymWear,2025-04-13 16:12:36.524360,4,259.62390401467593
327,Instagram,WinterSpecial,3,6870c33d-0d7c-4212-a600-164df62c5565,ProteinPowder,2025-05-12 04:01:24.500381,4,314.10564742441585
328,Instagram,WinterSpecial,2,623188c2-758a-4f04-943c-6d0c43a4c5bc,EnergyBar,2025-01-03 12:19:50.241275,2,247.05660388896894
329,YouTube,NewLaunch,1,174ed10b-3bdd-4e95-afff-a8cc86829ced,Vitamins,2025-02-12 18:05:21.183114,5,139.6297601060766
330,YouTube,SummerSale,30,5a720cd7-497c-4c4c-b8ec-686ed5b5b09c,GymWear,2025-02-08 13:22:46.859956,5,419.1868991143598
331,YouTube,NewLaunch,39,bc466d11-e7d4-40e2-a580-0ac4f24c969a,GymWear,2025-06-08 22:56:55.828965,3,450.4233778163345
332,YouTube,WinterSpecial,10,e7f2d3f4-6508-4039-8148-5b3293943808,Vitamins,2025-01-01 20:29:46.415517,5,130.87641185515338
333,Twitter,SummerSale,5,ad118be2-c983-481b-ba2d-f7c472b5ff00,ProteinPowder,2025-05-24 12:35:55.855854,3,59.68786286089241
334,YouTube,SummerSale,20,b9504669-8a1f-4efe-9234-b2069f2e9067,EnergyBar,2025-06-11 02:55:18.204870,3,302.16746928049616
335,Twitter,NewLaunch,38,d05a1d1e-2b65-4dc4-b24a-db0f82e6a7a2,EnergyBar,2025-05-26 16:21:25.778370,2,141.57656146886188
336,YouTube,NewLaunch,18,9ea2d29e-318f-4725-8011-fb4a0d6e4541,GymWear,2025-01-17 06:43:42.130539,2,285.9523621574893
337,Twitter,NewLaunch,40,3a891fbc-f7b2-4467-8ee4-1c253b6b5245,GymWear,2025-05-27 22:16:46.890090,1,187.28770672865852
338,YouTube,SummerSale,5,10be2e66-dd4a-4a0f-9cb3-7f15df78c9e8,EnergyBar,2025-07-16 09:08:38.673074,3,60.39127506712481
339,Instagram,NewLaunch,43,cf377fc3-ee06-4214-ab2f-5a44dcd62efc,ProteinPowder,2025-01-11 03:55:01.286680,3,169.50340656647927
340,YouTube,SummerSale,41,22aa08b7-7408-4ff4-aaff-baf4a997d509,ProteinPowder,2025-06-15 06:07:55.157921,2,34.470578096430344
341,Instagram,NewLaunch,39,c9d2b8f9-0dba-4407-bd4e-42443d3bacbb,ProteinPowder,2025-01-05 08:13:34.640208,5,383.2985431729143
342,Instagram,WinterSpecial,37,9582e0f4-b2ab-4a1f-8df8-7331489452cc,EnergyBar,2025-06-21 20:19:46.285455,5,299.72326799046857
343,Instagram,NewLaunch,38,67e641e5-dd21-4af8-b641-0781fd1528d0,GymWear,2025-07-01 16:05:08.800667,1,235.26305392173094
344,Instagram,SummerSale,18,8de4d213-13f9-4ddc-a2f6-802ca3cf043d,GymWear,2025-03-16 23:29:30.008953,5,156.4669296172159
345,Twitter,SummerSale,13,1460ab54-a147-4bf5-88fa-18acd7094f6a,Vitamins,2025-03-30 13:16:24.793071,1,477.3581797631705
346,Instagram,SummerSale,47,c60c8be7-7517-41a9-98a5-c7a391930b21,EnergyBar,2025-03-14 14:03:51.123900,4,245.1517644757039
347,YouTube,SummerSale,30,1f9b45b4-cba4-46ea-85b9-552b8ae1a5cb,ProteinPowder,2025-03-08 14:55:14.336882,2,468.3359447446762
348,Twitter,WinterSpecial,4,0ee447f3-bce1-4cf6-a645-4b7e4ecb68a7,GymWear,2025-07-01 21:47:56.643529,1,281.2512792547473
349,YouTube,NewLaunch,16,89bb0ca3-8abf-4311-8e4e-212174f4b3ae,ProteinPowder,2025-03-30 13:05:47.913792,4,425.5865946676218
350,Instagram,WinterSpecial,8,4c979e63-8add-483e-8875-a0da1c20c035,ProteinPowder,2025-07-13 16:05:33.557269,1,422.7509533147648
351,Instagram,WinterSpecial,16,21ef963d-ba40-4157-9639-e58917590a35,Vitamins,2025-04-11 19:07:02.394827,3,212.83979002088918
352,YouTube,WinterSpecial,43,8f7ff93c-2f92-46a4-a2a0-2ed7c2aac626,GymWear,2025-07-13 08:37:46.184472,5,344.05589354892527
353,YouTube,WinterSpecial,21,607ebdad-6677-4938-9627-93b3b1c9e75b,Vitamins,2025-01-07 13:12:01.435178,4,99.7910639958526
354,Twitter,WinterSpecial,16,573ef15c-06be-4e69-a863-01d68afa2b6d,GymWear,2025-05-19 21:36:30.932859,3,374.2424116697246
355,Twitter,NewLaunch,47,c3dbb538-31e6-45d9-8d26-32cd5653993d,ProteinPowder,2025-03-03 15:26:10.248960,1,324.20603676560586
356,YouTube,SummerSale,12,c8589b8e-a64c-48cc-a184-c516ba522737,ProteinPowder,2025-01-19 14:17:42.408560,3,271.4912701858199
357,YouTube,SummerSale,32,c73cd2da-6f0a-47ab-919f-80899a00ccc7,EnergyBar,2025-06-26 13:07:59.698255,3,331.52950640055013
358,Twitter,SummerSale,32,b14b09b7-99a0-474d-9d15-f661d6950179,ProteinPowder,2025-03-20 22:20:48.385618,1,469.14213870664173
359,Instagram,NewLaunch,14,c5101ffb-d5eb-40b1-b28e-74c9eb1a0f14,EnergyBar,2025-02-12 02:46:38.177041,2,228.0032579814212
360,Instagram,WinterSpecial,47,05c53fdb-084d-4247-9603-17c8b16eb0f9,ProteinPowder,2025-04-25 15:23:25.552016,4,74.47394082474793
361,Twitter,SummerSale,47,91521c47-f47d-401e-a110-d625f0748338,ProteinPowder,2025-06-14 10:23:00.711513,3,463.4624114763102
362,YouTube,SummerSale,18,9101da34-11b4-48df-8ee9-167df570dd73,Vitamins,2025-02-21 14:11:15.099953,5,325.7467447872126
363,Twitter,SummerSale,35,6cdaa4b9-3545-4f74-80eb-4c8042500341,GymWear,2025-03-24 07:30:18.058739,3,159.26804030209877
364,Twitter,NewLaunch,49,b99177e0-b948-4b5d-8e3c-b68a03f6b22d,Vitamins,2025-07-02 21:31:08.152908,5,80.93376478511898
365,YouTube,NewLaunch,15,c9947621-00e0-452c-b80f-48de910fd0b9,Vitamins,2025-03-14 10:42:31.448753,1,99.6144245764232
366,Instagram,SummerSale,17,d308b46d-f99a-44d9-b361-eaba093f38eb,EnergyBar,2025-03-08 12:47:18.947743,4,212.7982207440883
367,Twitter,SummerSale,30,94ffa40b-7a77-4ed9-b84e-88b5a71ea522,EnergyBar,2025-05-25 16:03:35.425097,4,297.1244994108266
368,Instagram,SummerSale,29,87bbb91e-96fa-42e5-9607-13eba7d1d4ee,GymWear,2025-03-21 14:21:06.061843,1,388.85838333425
369,Instagram,SummerSale,27,fafffd30-be23-406f-a8a7-849cdff40b35,ProteinPowder,2025-02-09 19:05:10.099962,2,282.30380917057914
